Entity,Code,Year,"Meat, game | 00001163 || Production | 005510 || tonnes","Meat, horse | 00001097 || Production | 005510 || tonnes","Meat, camel | 00001127 || Production | 005510 || tonnes","Meat, sheep and goat | 00001807 || Production | 005510 || tonnes","Meat, beef and buffalo | 00001806 || Production | 005510 || tonnes","Meat, pig | 00001035 || Production | 005510 || tonnes","Meat, poultry | 00001808 || Production | 005510 || tonnes"
Americas (FAO),,2014,314342.03,176994.12,,529735.9,31000718,19164324,46316036
Americas (FAO),,2015,315845.03,172236.83,,518144.97,29783212,20375680,47993956
Americas (FAO),,2016,317397.2,170993.8,,518129.22,30357400,21022476,48773868
Americas (FAO),,2017,318726.84,171161.16,,520660.2,31463386,21553258,49803816
Americas (FAO),,2018,320426.62,170358.31,,536838.9,32413386,22227626,50300220
Americas (FAO),,2019,322792.38,169761.89,,558846.1,33016628,23200892,51550664
Americas (FAO),,2020,326551.1,170358.47,,562675.1,32812616,24006876,50238540
Americas (FAO),,2021,327305.78,179568.84,,560043.75,33013326,24297016,51501260
Americas (FAO),,2022,328996.44,175860.94,,555434.6,33972892,24474750,52756976
Americas (FAO),,2023,330530.7,163819.27,,565833.1,34189428,24910406,53514990
Angola,AGO,1961,4000,,,1659.5,19000,8000,3060
Angola,AGO,1962,4000,,,1699,20000,8000,3150
Angola,AGO,1963,4000,,,1723.88,21000,8000,3240
Angola,AGO,1964,5000,,,1832.45,24000,8000,3330
Angola,AGO,1965,5000,,,1928.6,26500,9000,3420
Angola,AGO,1966,5000,,,2025.02,28000,9000,3825
Angola,AGO,1967,6000,,,2132,31000,9000,4095
Angola,AGO,1968,6000,,,2272.31,32000,9000,4426.2
Angola,AGO,1969,6000,,,2366.7,36000,9000,4894.2
Angola,AGO,1970,6000,,,2478.66,41000,9000,5772.6
Angola,AGO,1971,6000,,,2645.27,43000,9500,6075
Angola,AGO,1972,6000,,,2881.07,43000,9800,6210
Angola,AGO,1973,6000,,,3032.5,44000,10350,6345
Angola,AGO,1974,6000,,,3183.5,44000,11000,6435
Angola,AGO,1975,6000,,,3325,52000,11500,6480
Angola,AGO,1976,6000,,,3465,44000,12250,6525
Angola,AGO,1977,6000,,,3605,45000,13000,6570
Angola,AGO,1978,6000,,,3745,46000,13750,6615
Angola,AGO,1979,6000,,,3885,47000,15750,6660
Angola,AGO,1980,6000,,,3935,48000,16500,6705
Angola,AGO,1981,6000,,,4030,50000,17000,6750
Angola,AGO,1982,6000,,,4125,51000,17750,6795
Angola,AGO,1983,6000,,,4175,52000,18500,6840
Angola,AGO,1984,6000,,,4270,53000,19250,6885
Angola,AGO,1985,6000,,,4320,54000,20000,6894
Angola,AGO,1986,6000,,,4379,57000,20600,6930
Angola,AGO,1987,6000,,,4465,57000,21000,6975
Angola,AGO,1988,6000,,,4605,57000,21150,7020
Angola,AGO,1989,6000,,,4735,58000,22000,7065
Angola,AGO,1990,6078,,,4600,59000,23992,7110
Angola,AGO,1991,6061.83,,,5160,60000,23000,7155
Angola,AGO,1992,6202.35,,,5334,66000,24000,7200
Angola,AGO,1993,6500,,,5622,68061,24500,7290
Angola,AGO,1994,6800,,,5935,65000,25000,7290
Angola,AGO,1995,7000,,,6409,55401,26000,7335
Angola,AGO,1996,7200,,,7518,71000,28000,7380
Angola,AGO,1997,7400,,,8700,77000,29000,7425
Angola,AGO,1998,7500,,,9420,85000,29058,7470
Angola,AGO,1999,7596.32,,,10155,84404,28600,7560
Angola,AGO,2000,7705.77,,,10950,93806,29000,7740
Angola,AGO,2001,7823.64,,,12937.5,94464,29900,7875
Angola,AGO,2002,7947.7,,,14437.5,96202,34100,8010
Angola,AGO,2003,8075.64,,,15930,96017,35750,8100
Angola,AGO,2004,8191.25,,,16762.5,72250,39300,8280
Angola,AGO,2005,8317.47,,,18225,84660,39900,7920
Angola,AGO,2006,8511.02,,,19050,84862.99,44600,9000
Angola,AGO,2007,8616.82,,,19290,91800,49800,10800
Angola,AGO,2008,8713.22,,,19845,96900,55600,13140
Angola,AGO,2009,8798.91,,,20400,97750,61900,15660
Angola,AGO,2010,8871.66,,,20925,98600,69550,19080
Angola,AGO,2011,8940,,,21555,100300,76700,22050
Angola,AGO,2012,8970,,,21855,102000,84500,25650
Angola,AGO,2013,8990,,,22725,105400,93600,29880
Angola,AGO,2014,9015.25,,,23164.35,103853.68,103354.6,35036.12
Angola,AGO,2015,9382.29,,,23506.77,102043.49,112702.01,39528.52
Angola,AGO,2016,9129.18,,,23880.7,103615.87,122130.07,39517.77
Angola,AGO,2017,9191.94,,,22753.34,107286.81,127229.28,40460.72
Angola,AGO,2018,9201.72,,,22420.47,103051.01,129203.09,41476.19
Angola,AGO,2019,9255,,,21016.87,101620.87,129938.02,42460.05
Angola,AGO,2020,9433.41,,,23280.05,103922.52,153341.95,50955.99
Angola,AGO,2021,9484.07,,,23368.47,102841.85,163295.5,54112.62
Angola,AGO,2022,9542.55,,,23532.18,100462,171292.84,57177.38
Angola,AGO,2023,9601.04,,,23704.96,105926,179370.55,60236.37
Antigua and Barbuda,ATG,1961,,,,38,250,47,60
Antigua and Barbuda,ATG,1962,,,,40.2,162,48,79.2
Antigua and Barbuda,ATG,1963,,,,38,197,48,81
Antigua and Barbuda,ATG,1964,,,,39,260,50,82.8
Antigua and Barbuda,ATG,1965,,,,38.4,220,53,81.6
Antigua and Barbuda,ATG,1966,,,,40.9,238,54,82.8
Antigua and Barbuda,ATG,1967,,,,42.6,160,60,84
Antigua and Barbuda,ATG,1968,,,,43.2,138,70,86.4
Antigua and Barbuda,ATG,1969,,,,43.3,172,75,90
Antigua and Barbuda,ATG,1970,,,,44.5,176,80,96
Antigua and Barbuda,ATG,1971,,,,47.2,307,94,97.2
Antigua and Barbuda,ATG,1972,,,,46.4,286,82,100.8
Antigua and Barbuda,ATG,1973,,,,49.8,278,84,104.4
Antigua and Barbuda,ATG,1974,,,,53,255,43,108
Antigua and Barbuda,ATG,1975,,,,53,150,30,109.2
Antigua and Barbuda,ATG,1976,,,,49.6,189,33,111.6
Antigua and Barbuda,ATG,1977,,,,53.6,249,55,132
Antigua and Barbuda,ATG,1978,,,,52.4,405,62,120
Antigua and Barbuda,ATG,1979,,,,60.8,429,73,120
Antigua and Barbuda,ATG,1980,,,,68.4,509,91,120
Antigua and Barbuda,ATG,1981,,,,68.4,468,56,122.4
Antigua and Barbuda,ATG,1982,,,,69,415,56,132
Antigua and Barbuda,ATG,1983,,,,69.6,457,62,138
Antigua and Barbuda,ATG,1984,,,,69.6,420,75,129.6
Antigua and Barbuda,ATG,1985,,,,70.8,600,80,156
Antigua and Barbuda,ATG,1986,,,,73.8,600,80,168
Antigua and Barbuda,ATG,1987,,,,75,600,83,168
Antigua and Barbuda,ATG,1988,,,,72.6,600,88,168
Antigua and Barbuda,ATG,1989,,,,71.6,450,72,168
Antigua and Barbuda,ATG,1990,,,,72.6,520,78,180
Antigua and Barbuda,ATG,1991,,,,73.8,550,78,192
Antigua and Barbuda,ATG,1992,,,,73.8,550,80.45,204
Antigua and Barbuda,ATG,1993,,,,80.8,550,80,210
Antigua and Barbuda,ATG,1994,,,,90.8,550,80,210
Antigua and Barbuda,ATG,1995,,,,105.2,530,83.36,216
Antigua and Barbuda,ATG,1996,,,,116.6,500,101.6,216
Antigua and Barbuda,ATG,1997,,,,129,480,117.23,240
Antigua and Barbuda,ATG,1998,,,,137.4,460,135.46,240
Antigua and Barbuda,ATG,1999,,,,144.6,470,151.09,264
Antigua and Barbuda,ATG,2000,,,,152.1,470,169.33,264
Antigua and Barbuda,ATG,2001,,,,154.4,500,178.2,288
Antigua and Barbuda,ATG,2002,,,,156.6,510,181,288
Antigua and Barbuda,ATG,2003,,,,158.7,520,187.7,312
Antigua and Barbuda,ATG,2004,,,,161.2,520,194,312
Antigua and Barbuda,ATG,2005,,,,166,520,194,336
Antigua and Barbuda,ATG,2006,,,,175,520,180,336
Antigua and Barbuda,ATG,2007,,,,192,520,150,360
Antigua and Barbuda,ATG,2008,,,,157,560,130,360
Antigua and Barbuda,ATG,2009,,,,134.4,560,100,240
Antigua and Barbuda,ATG,2010,,,,25,148,55,180
Antigua and Barbuda,ATG,2011,,,,44,152,75,96
Antigua and Barbuda,ATG,2012,,,,12,156,67,80.4
Antigua and Barbuda,ATG,2013,,,,27,159.1,70,42
Antigua and Barbuda,ATG,2014,,,,27,146.65,67.91,15.14
Antigua and Barbuda,ATG,2015,,,,22,145.6,66.62,38.6
Antigua and Barbuda,ATG,2016,,,,24,150,64.49,25.6
Antigua and Barbuda,ATG,2017,,,,24,150,66.23,23.48
Antigua and Barbuda,ATG,2018,,,,6.3,76.2,58.5,29.22
Antigua and Barbuda,ATG,2019,,,,6.7,59.7,57.8,26.1
Antigua and Barbuda,ATG,2020,,,,7.5,66.4,67.9,15.6
Antigua and Barbuda,ATG,2021,,,,7,57,50,33.6
Antigua and Barbuda,ATG,2022,,,,6.26,62.68,54.57,88.31
Antigua and Barbuda,ATG,2023,,,,3.64,39.61,44.09,17.06
Argentina,ARG,1961,23000,27520,,176976,2145064,186932,43171
Argentina,ARG,1962,24000,38979,,176036,2378826,159260,50950
Argentina,ARG,1963,35000,58000,,160529,2605287,157408,62031.6
Argentina,ARG,1964,26000,87750,,145297,2019240,153787,85201.1
Argentina,ARG,1965,26500,81911,,173064,1995096,212536,127760.1
Argentina,ARG,1966,27000,64499,,197896,2320931,233100,122185
Argentina,ARG,1967,27500,68022,,214276,2521953,217260,126029
Argentina,ARG,1968,28000,70013,,219370,2561320,182605,138553
Argentina,ARG,1969,39000,81000,,203603,2882933,204665,146155
Argentina,ARG,1970,41000,85461,,186768,2624011,210172,186947
Argentina,ARG,1971,32250,76571,,185832.6,2000893,248026,211806
Argentina,ARG,1972,55000,82855,,142945.8,2191102,216041,204646
Argentina,ARG,1973,34500,58711,,138396,2148578,257707,207090
Argentina,ARG,1974,38750,32128,,120946.4,2163033,240450,282294
Argentina,ARG,1975,37000,35652,,131281,2438552,255064,277990
Argentina,ARG,1976,38000,46666,,134971,2811410,257764,262610
Argentina,ARG,1977,39000,52737,,139921,2913776,241489,256800
Argentina,ARG,1978,38000,53500,,136617,3193244,214079,264570
Argentina,ARG,1979,40000,55619,,136609,3020199,258241,290563
Argentina,ARG,1980,41000,41274,,117816,2839248,263280,298500
Argentina,ARG,1981,42000,44018,,120048,2939205,253663,303270
Argentina,ARG,1982,45000,50000,,117118,2550542,230316,339790
Argentina,ARG,1983,44000,50000,,116526,2455270,207204,357115
Argentina,ARG,1984,45000,50000,,115270,2553720,210884,352885
Argentina,ARG,1985,45000,42818,,104376,2847838,192968,365485
Argentina,ARG,1986,46000,35924,,104270,3023413,206486,378560
Argentina,ARG,1987,43000,40881,,96270,2574359,204687,438788
Argentina,ARG,1988,42000,42000,,89689,2506467,192526,391579
Argentina,ARG,1989,40000,42000,,90784,2558857,172051,347148
Argentina,ARG,1991,42000,45600,,91532,2918000,141585,410844.5
Argentina,ARG,1992,43000,47800,,72684.44,2784000,157230,498449.5
Argentina,ARG,1993,44000,50000,,72191.2,2808000,230140,713385
Argentina,ARG,1994,45000,49919,,92479.74,2783000,230340,752774
Argentina,ARG,1995,46000,48026,,88259.39,2688000,211433,817255
Argentina,ARG,1996,47000,47336,,71259.38,2694000,179589,790102
Argentina,ARG,1997,46894,47229,,65259.37,2712000,160971,823041
Argentina,ARG,1998,43218,43527,,56896.03,2469169,184041,930247
Argentina,ARG,1999,48000,55000,,54001.62,2719784,214583,982860
Argentina,ARG,2000,47961,54955,,59002,2718000,213965,1000260
Argentina,ARG,2001,43488,49829,,91101.36,2461000,197504,993122
Argentina,ARG,2002,43485,55500,,59539.29,2493000,165292,742310
Argentina,ARG,2003,48500,55600,,61269.31,2658000,149755,781365
Argentina,ARG,2004,48500,46000,,54269.37,3024000,185300,909153
Argentina,ARG,2005,48500,48000,,61270,3130800,215496,1053153
Argentina,ARG,2006,48500,52000,,59069.36,3033600,262173,1202270
Argentina,ARG,2007,49000,50200,,58799.14,3223700,276116,1287910
Argentina,ARG,2008,47637,39508.94,,55898.89,3131902,274355,1444588.1
Argentina,ARG,2009,49000,37711.98,,54898.97,3378460,288851,1546340
Argentina,ARG,2010,50000,32407,,84310.87,2630163,279102,1643470
Argentina,ARG,2011,50000,29023,,75846.14,2498954,300663,1824600
Argentina,ARG,2012,50000,21297,,69064.68,2595815,331000,1948922.2
Argentina,ARG,2013,50000,19990,,67044.06,2821608,416442,1967741.8
Argentina,ARG,2014,50000,20344,,68718.77,2674000,442025,1980882.1
Argentina,ARG,2015,50000,18791.38,,66114.87,2727000,483437,2138144.5
Argentina,ARG,2016,50000,19976.53,,58937,2644000,522428,2099459.8
Argentina,ARG,2017,50000,22452,,57848.6,2844511,566276,2154324.2
Argentina,ARG,2018,50000,25934,,56666.75,3066094,620549,2110294.2
Argentina,ARG,2019,50397.78,24498,,61260.84,3135908,629717,2245487.8
Argentina,ARG,2020,50993.59,20189,,60564.9,3168472,655381.9,2261304
Argentina,ARG,2021,50929.31,24159,,50900.52,2981689.8,695939,2336772.5
Argentina,ARG,2022,51071.04,22091,,44656.01,3150850.8,726651.3,2361138
Argentina,ARG,2023,51212.77,19415,,50204.78,3287045.8,762163.56,2328563
Argentina,ARG,1990,,43500,,91600,3007000,140548,371797
Armenia,ARM,1992,,,,8100,32600,16800,9600
Armenia,ARM,1993,,,,8400,30400,4500,3200
Armenia,ARM,1994,,,,7376.31,28800,6100,3300
Armenia,ARM,1995,,,,7066.8,29700,4800,6800
Armenia,ARM,1996,,,,5469.31,33100,5600,4200
Armenia,ARM,1997,,,,4879.07,34800,5400,4000
Armenia,ARM,1998,,,,5080.02,34900,7200,4100
Armenia,ARM,1999,,,,4517.42,32000,8300,4300
Armenia,ARM,2000,,,,8121.48,30900,9100,3200
Armenia,ARM,2001,,,,6842.53,29413,8509,3608
Armenia,ARM,2002,,,,5929.04,29613,10310,4404
Armenia,ARM,2003,,,,6245.22,29921,11508,5010
Armenia,ARM,2004,,,,7270.34,33406,8505,4275
Armenia,ARM,2005,,,,7623.78,34400,9400,4600
Armenia,ARM,2006,,,,7213.95,40400,14100,5100
Armenia,ARM,2007,,,,7313.3,43300,13300,5800
Armenia,ARM,2008,,,,7404.06,49300,7500,6700
Armenia,ARM,2009,,,,8890.81,49600,7200,5000
Armenia,ARM,2010,,,,8184.25,48000,7900,5400
Armenia,ARM,2011,,,,8381.48,48200,9400,5700
Armenia,ARM,2012,,,,8479.58,47600,9500,8300
Armenia,ARM,2013,,,,8979.9,53600,12600,8200
Armenia,ARM,2014,,,,9080.83,59000,16200,8800
Armenia,ARM,2015,,,,9847.44,63600,17500,9500
Armenia,ARM,2016,,,,10344.25,68100,18000,9700
Armenia,ARM,2017,,,,11038.31,70800,16600,10600
Armenia,ARM,2018,,,,10829.71,68800,16300,12300
Armenia,ARM,2019,,,,10729.25,68100,16100,12400
Armenia,ARM,2020,,,,10829.39,68300,16200,12600
Armenia,ARM,2021,,,,10831.22,69400,15800,14600
Armenia,ARM,2022,,,,10828.12,63900,14900,14100
Armenia,ARM,2023,,,,10926.35,60500,15100,13800
Asia,,1961,16000,79269,53624,1431988.9,2727029,2901027.5,1499186.6
Asia,,1962,16000,76445.4,55205.74,1467516.8,2835943.8,3485849.5,1584943
Asia,,1963,17000,76093.2,54781.36,1498320.8,2929570.8,5046364,1694934.5
Asia,,1964,17000,74164,56425,1527766.8,3076737.5,6390223,1757714.6
Asia,,1965,18000,79879,58363.4,1571217.1,3123623.8,7283155,1878957.1
Asia,,1966,19105,74005.24,58860,1630313.2,3135858,8026940,1999365.5
Asia,,1967,21064,77160.6,58170.1,1648095.8,3196704.2,8428853,2167212.2
Asia,,1968,21980,77591.6,61046.85,1671407.9,3287993,8382431.5,2331396
Asia,,1969,25800,72648.72,57604.8,1720279.5,3432434,8266211,2510682.8
Asia,,1970,25560,72591.72,57286.8,1745683.2,3563743.8,8440311,2692455.5
Asia,,1971,26840,74487.2,60191.05,1793900.9,3645406.8,9517797,2872450
Asia,,1972,26600,74476.4,61679.5,1805153.5,3740958.8,10351133,3128147.2
Asia,,1973,25520,76132.4,67730.1,1865231.9,3806208,10553717,3327405.5
Asia,,1974,26200,79526.4,85034.4,1934995,4115867.2,10591533,3481985
Asia,,1975,26400,83990.4,80491.3,2064545.2,4173619,10634925,3661434
Asia,,1976,26800,86971.4,77672.45,2076198,4178681.5,10710098,3896318.5
Asia,,1977,28700,90789.4,76977.3,2161206.8,4328462.5,10883117,4177711.5
Asia,,1978,28000,92703.4,73055.8,2275675.2,4453428,11961322,4566644.5
Asia,,1979,28800,84407.6,72712.3,2293998.2,4641464,14376794,4946846.5
Asia,,1980,29500,80438.6,70516,2359210.5,4719611.5,15791765,5205883.5
Asia,,1981,28700,79265.6,66192.5,2514489,4899105.5,16447313,5523981
Asia,,1982,29500,78416.6,64257.5,2672071.2,5162733.5,17411940,5966613
Asia,,1983,29000,79921,66925,2781959.8,5240923,18119380,6325151.5
Asia,,1984,28650,80686.6,71965.72,2876150,5681053,19801330,6504693
Asia,,1985,27300,84824,75979.26,2920420,5835135.5,22193776,6882201.5
Asia,,1986,25850,87600.8,73856.81,3016056,6262643.5,22860242,7583828.5
Asia,,1987,28480,91153.3,75007.84,3196847,6451712,24377036,8384913
Asia,,1988,29480,89156.3,77023.5,3359925.8,6664529,26154014,9190002
Asia,,1989,32600,92978.3,82016.4,3584993.8,6865095.5,27480576,9457595
Asia,,1990,35700,96437.3,90501.19,3762017.2,7112244.5,29319010,10015113
Asia,,1991,36744.94,105866.35,92312.75,3721890.8,6603624.5,31137898,11190498
Asia,,1992,42842.78,183220.11,97835.38,4315936,8198548,33706904,12759866
Asia,,1993,45940.62,168179.36,97208.87,4566329,8487994,35994120,14417277
Asia,,1994,42836.86,232955.16,97332.12,4776972,8841835,39669964,15465423
Asia,,1995,40731.53,247992.83,91614.24,5037498,9351786,43972920,16988772
Asia,,1996,30224.35,303625.72,110265.75,4865524.5,9317449,39347356,17547252
Asia,,1997,34315.25,290652.53,106023,5235790.5,10562804,43658812,19358176
Asia,,1998,36295.65,290795.22,104778.06,5537263,11212838,46458940,20230540
Asia,,1999,40490.94,306130.75,100571.25,5712788.5,11972638,47559590,21209382
Asia,,2000,26575.6,308336.1,106092.58,5870781.5,12163635,47266590,22872186
Asia,,2001,26658.01,312368.56,104157,6286398,12238249,48379370,23344156
Asia,,2002,27719.11,311444.2,103481.8,6407833.5,12818081,49444416,24361276
Asia,,2003,27866.21,313934.44,102807.4,6700919.5,13203787,51046470,25539676
Asia,,2004,27088.781,322320.44,107752.2,7016271.5,13863069,52098744,25679986
Asia,,2005,26236.45,325186.44,107939,7270404.5,14014732,54491376,27261092
Asia,,2006,25153.03,315442.44,109713,7379198,14969056,55989500,28322196
Asia,,2007,24581.58,309921.8,114677,7725631,15630093,52476988,30223092
Asia,,2008,23818.18,308426.5,117015,7816110,15991886,55776692,31742712
Asia,,2009,23556.86,314540.5,119800,8060161.5,16609673,58726980,33320652
Asia,,2010,23292.54,307213.5,122857,8281740.5,17054780,60741704,34784724
Asia,,2011,23025.24,326909.6,123517.53,8414934,17326542,60421670,36373344
Asia,,2012,22755.17,345148.84,121161.78,8631157,17811686,63714692,38739290
Asia,,2013,22485.1,336347.25,141601.89,8905436,18329930,65612770,39994704
Asia,,2014,20939.66,352076.44,145234.9,9331669,18646574,67430680,40822070
Asia,,2015,20057.74,389947.56,153052.66,9676652,18994696,67787096,42444824
Asia,,2016,21330.59,380364.22,167981.52,10005003,19285918,66030536,44080870
Asia,,2017,21219.35,361792.34,174571.56,10238860,19726888,66330972,46162708
Asia,,2018,20891.11,399776.25,184240.53,10278475,19997426,65201870,47697880
Asia,,2019,20763.76,447146.38,195569.38,10607575,20223422,53330164,51220720
Asia,,2020,20441.24,487252.28,207601.31,11068780,19908504,51846068,53365640
Asia,,2021,19837.76,442115.1,202223.23,11480879,20865532,63464020,53798428
Asia,,2022,19250.41,500245.5,216071.1,12016631,21473760,66150148,55914308
Asia,,2023,18722.799,506153.84,227929.44,12460802,22060336,68838584,58094444
Asia (FAO),,1961,16120,79269,53624,1435971.9,2729264,2902856.5,1502263.6
Asia (FAO),,1962,16120,76445.4,55205.74,1471559.8,2838280.8,3487881.5,1588250.5
Asia (FAO),,1963,17120,76093.2,54781.36,1502536.9,2932008.8,5048904,1698472.5
Asia (FAO),,1964,17120,74164,56425,1532135.8,3079277.5,6392966,1761507.6
Asia (FAO),,1965,18120,79879,58363.4,1575789.1,3126265.8,7286305,1883680.1
Asia (FAO),,1966,19230,74005.24,58860,1635292.2,3138550,8033646,2004397.5
Asia (FAO),,1967,21189,77160.6,58170.1,1653632.8,3199447.2,8436473,2173260.2
Asia (FAO),,1968,22105,77591.6,61046.85,1677554.9,3290838,8390559,2338747.5
Asia (FAO),,1969,25925,72648.72,57604.8,1727137.5,3435380,8277387,2520314.8
Asia (FAO),,1970,25685,72591.72,57286.8,1753638.2,3566791.8,8452503,2702296.5
Asia (FAO),,1971,26970,74487.2,60191.05,1802688.9,3648657.8,9530497,2882953.5
Asia (FAO),,1972,26730,74476.4,61679.5,1814338.5,3744514.8,10364849,3139110.2
Asia (FAO),,1973,25650,76132.4,67730.1,1875807.9,3810170,10569668,3337866
Asia (FAO),,1974,26330,79526.4,85034.4,1941904,4117899.2,10606264,3490278.5
Asia (FAO),,1975,26535,83990.4,80491.3,2068152.2,4174991,10647117,3668841.5
Asia (FAO),,1976,26935,86971.4,77672.45,2080343,4180256.5,10723712,3904283.5
Asia (FAO),,1977,28835,90789.4,76977.3,2165848.8,4330098.5,10897341,4186059.5
Asia (FAO),,1978,28135,92703.4,73055.8,2281451.2,4455277,11976562,4575551.5
Asia (FAO),,1979,28940,84407.6,72712.3,2299490.2,4643293,14392440,4957283.5
Asia (FAO),,1980,29640,80438.6,70516,2364547.5,4721633.5,15807086,5216398.5
Asia (FAO),,1981,28840,79265.6,66192.5,2519876,4901137.5,16464839,5534922
Asia (FAO),,1982,29640,78416.6,64257.5,2677641.2,5164735.5,17431550,5978805.5
Asia (FAO),,1983,29145,79921,66925,2787849.8,5243373,18140380,6338845
Asia (FAO),,1984,28795,80686.6,71965.72,2882590,5683498,19824580,6518937.5
Asia (FAO),,1985,27445,84824,75979.26,2927850,5837885.5,22217376,6896294.5
Asia (FAO),,1986,25995,87600.8,73856.81,3023886,6266243.5,22883442,7599804
Asia (FAO),,1987,28630,91153.3,75007.84,3205847,6455812,24402336,8400115
Asia (FAO),,1988,29630,89156.3,77023.5,3368725.8,6668529,26181414,9207592
Asia (FAO),,1989,32775,92978.3,82016.4,3593243.8,6869195.5,27509876,9478719
Asia (FAO),,1990,35848,96437.3,90501.19,3770117.2,7116344.5,29350410,10037353
Asia (FAO),,1991,36914.94,105866.35,92312.75,3728850.8,6608224.5,31169798,11211625
Asia (FAO),,1992,43002.78,183220.11,97835.38,4322576,8203098,33740404,12785134
Asia (FAO),,1993,46100.62,168179.36,97208.87,4573679,8492194,36033320,14443901
Asia (FAO),,1994,43336.87,232955.16,97332.12,4784361.5,8846265,39712464,15493469
Asia (FAO),,1995,41031.52,247992.83,91614.24,5045318,9356816,44015720,17018220
Asia (FAO),,1996,30542.34,303625.72,110265.75,4873264.5,9322349,39392956,17578446
Asia (FAO),,1997,34665.25,290652.53,106023,5243870.5,10568204,43704910,19391420
Asia (FAO),,1998,36712.66,290795.22,104778.06,5547103,11216838,46506140,20263284
Asia (FAO),,1999,40910.94,306130.75,100571.25,5723538.5,11976588,47608740,21244058
Asia (FAO),,2000,27000.61,308336.1,106092.58,5881301.5,12168085,47318844,22904744
Asia (FAO),,2001,27192.01,312368.56,104157,6297388,12242149,48430068,23378292
Asia (FAO),,2002,27987.1,311444.2,103481.8,6420413.5,12821881,49496216,24396398
Asia (FAO),,2003,28361.21,313934.44,102807.4,6708980.5,13207791,51100788,25573088
Asia (FAO),,2004,27733.78,322320.44,107752.2,7023261.5,13866873,52153960,25712768
Asia (FAO),,2005,26676.44,325186.44,107939,7277349.5,14018914,54546060,27294644
Asia (FAO),,2006,25389.03,315442.44,109713,7386373,14973059,56042012,28349468
Asia (FAO),,2007,24917.58,309921.8,114677,7732737,15634013,52531970,30252234
Asia (FAO),,2008,24110.18,308426.5,117015,7823321,15996134,55835864,31772118
Asia (FAO),,2009,23845.87,314540.5,119800,8065648,16614178,58785084,33348384
Asia (FAO),,2010,23765.54,307213.5,122857,8286583.5,17059260,60798760,34812868
